disease,disease_num,system,system_num,medcodeid,descr,istest
Acne,3,Skin conditions,15,309129010,Other acne NOS,no
Acne,3,Skin conditions,15,43904014,Giant comedo,no
Acne,3,Skin conditions,15,309361018,[X]Other acne,no
Acne,3,Skin conditions,15,309117018,Colloid acne,no
Acne,3,Skin conditions,15,161571000006113,"SAPHO syndrome Synov, Acne, Pustul, Hyperost, Osteomyelitis",no
Acne,3,Skin conditions,15,494096014,Acne necrotica,no
Acne,3,Skin conditions,15,309116010,Iodine acne,no
Acne,3,Skin conditions,15,22719019,Cystic acne,no
Acne,3,Skin conditions,15,309114013,Bromine acne,no
Acne,3,Skin conditions,15,138786017,Chlorine acne,no
Acne,3,Skin conditions,15,1930241000006118,Mild acne vulgaris,no
Acne,3,Skin conditions,15,1930251000006116,Moderate acne vulgaris,no
Acne,3,Skin conditions,15,1930261000006119,Severe acne vulgaris,no
Acne,3,Skin conditions,15,982841000006114,acne fulminans,no
Acne,3,Skin conditions,15,40135015,Acne varioliformis,no
Acne,3,Skin conditions,15,40136019,Acne frontalis,no
Acne,3,Skin conditions,15,369523011,Acne scar,no
Acne,3,Skin conditions,15,453041000006115,Acne necrotica,no
Acne,3,Skin conditions,15,309109014,Other acne,no
Acne,3,Skin conditions,15,146927011,Acne vulgaris,no
Acne,3,Skin conditions,15,369535010,Blackhead,no
Acne,3,Skin conditions,15,221391000000119,Comedo,no
Acne,3,Skin conditions,15,70464010,Acne conglobata,no
Acne,3,Skin conditions,15,399940016,Acne varioliformis NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,295144019,Alcohol dependence syndrome NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,295139014,Continuous chronic alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,295141010,Episodic chronic alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,295142015,Chronic alcoholism in remission,no
Alcohol Misuse,4,Mental Health Disorders,11,295143013,Chronic alcoholism NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,295765017,[X]Mental and behavioural disorders due to use of alcohol,no
Alcohol Misuse,4,Mental Health Disorders,11,397211000006118,[X]Men & behav dis due alcohl: withdrawl state with delirium,no
Alcohol Misuse,4,Mental Health Disorders,11,397801000006117,[X]Mental and behav dis due to use alcohol: dependence syndr,no
Alcohol Misuse,4,Mental Health Disorders,11,362921000006118,[X]Alcohol addiction,no
Alcohol Misuse,4,Mental Health Disorders,11,370971000006114,[X]Chronic alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,377081000006114,[X]Dipsomania,no
Alcohol Misuse,4,Mental Health Disorders,11,397811000006119,[X]Mental and behav dis due to use alcohol: withdrawal state,no
Alcohol Misuse,4,Mental Health Disorders,11,295136019,Unspecified chronic alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,397881000006114,[X]Mental and behav dis due to use of alcohol: harmful use,no
Alcohol Misuse,4,Mental Health Disorders,11,502016018,Dipsomania,no
Alcohol Misuse,4,Mental Health Disorders,11,295126010,Alcohol dependence with acute alcoholic intoxication,no
Alcohol Misuse,4,Mental Health Disorders,11,295132017,Acute alcoholic intoxication in alcoholism NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,294672019,Alcoholic paranoia,no
Alcohol Misuse,4,Mental Health Disorders,11,294673012,Other alcoholic psychosis,no
Alcohol Misuse,4,Mental Health Disorders,11,294674018,Alcohol withdrawal syndrome,no
Alcohol Misuse,4,Mental Health Disorders,11,294675017,Other alcoholic psychosis NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,294676016,Alcoholic psychosis NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,500478011,Alcohol dependence syndrome,no
Alcohol Misuse,4,Mental Health Disorders,11,110629012,Chronic alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,12878014,Alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,295127018,Acute alcoholic intoxication in alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,376451000006113,"[X]Delirium tremens, alcohol induced",no
Alcohol Misuse,4,Mental Health Disorders,11,295128011,"Acute alcoholic intoxication, unspecified, in alcoholism",no
Alcohol Misuse,4,Mental Health Disorders,11,295129015,Continuous acute alcoholic intoxication in alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,295130013,Episodic acute alcoholic intoxication in alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,295131012,"Acute alcoholic intoxication in remission, in alcoholism",no
Alcohol Misuse,4,Mental Health Disorders,11,502017010,Alcohol problem drinking,no
Alcohol Misuse,4,Mental Health Disorders,11,397621000006111,[X]Mental & behav dis due to use alcohol: psychotic disorder,no
Alcohol Misuse,4,Mental Health Disorders,11,362941000006113,[X]Alcoholic dementia NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,362961000006112,[X]Alcoholic jealousy,no
Alcohol Misuse,4,Mental Health Disorders,11,83834016,Alcoholic fatty liver,no
Alcohol Misuse,4,Mental Health Disorders,11,17390014,Acute alcoholic hepatitis,no
Alcohol Misuse,4,Mental Health Disorders,11,476611000006116,Alcoholic cirrhosis of liver,no
Alcohol Misuse,4,Mental Health Disorders,11,353594015,Alcoholic fibrosis and sclerosis of liver,no
Alcohol Misuse,4,Mental Health Disorders,11,303399018,Alcoholic liver damage unspecified,no
Alcohol Misuse,4,Mental Health Disorders,11,353595019,Alcoholic hepatic failure,no
Alcohol Misuse,4,Mental Health Disorders,11,4525015,Alcoholic gastritis,no
Alcohol Misuse,4,Mental Health Disorders,11,353587018,Alcoholic hepatitis,no
Alcohol Misuse,4,Mental Health Disorders,11,353687012,Alcohol-induced acute pancreatitis,no
Alcohol Misuse,4,Mental Health Disorders,11,353698013,Alcohol-induced chronic pancreatitis,no
Alcohol Misuse,4,Mental Health Disorders,11,346501000006111,[V]Problems related to lifestyle alcohol use,no
Alcohol Misuse,4,Mental Health Disorders,11,460926018,[V]Alcohol rehabilitation,no
Alcohol Misuse,4,Mental Health Disorders,11,461112017,[V]Alcohol abuse counselling and surveillance,no
Alcohol Misuse,4,Mental Health Disorders,11,294669014,Alcohol withdrawal hallucinosis,no
Alcohol Misuse,4,Mental Health Disorders,11,451124014,Chronic alcoholic hepatitis,no
Alcohol Misuse,4,Mental Health Disorders,11,362951000006110,[X]Alcoholic hallucinosis,no
Alcohol Misuse,4,Mental Health Disorders,11,453265010,Oesophageal varices in alcoholic cirrhosis of the liver,no
Alcohol Misuse,4,Mental Health Disorders,11,476701000006114,Alcoholic myopathy,no
Alcohol Misuse,4,Mental Health Disorders,11,362971000006117,[X]Alcoholic paranoia,no
Alcohol Misuse,4,Mental Health Disorders,11,362981000006119,[X]Alcoholic psychosis NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,397791000006118,[X]Mental and behav dis due to use alcohol: amnesic syndrome,no
Alcohol Misuse,4,Mental Health Disorders,11,394681000006119,"[X]Korsakov's psychosis, alcohol induced",no
Alcohol Misuse,4,Mental Health Disorders,11,397201000006116,[X]Men & behav dis due alcoh: resid & late-onset psychot dis,no
Alcohol Misuse,4,Mental Health Disorders,11,370961000006119,[X]Chronic alcoholic brain syndrome,no
Alcohol Misuse,4,Mental Health Disorders,11,138527014,Alcoholic cardiomyopathy,no
Alcohol Misuse,4,Mental Health Disorders,11,315091000000117,[X]Alcohol withdrawal-induced seizure,no
Alcohol Misuse,4,Mental Health Disorders,11,397431000006111,[X]Ment & behav dis due use alcohol: unsp ment & behav dis,no
Alcohol Misuse,4,Mental Health Disorders,11,542611000006114,Cerebral degeneration due to alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,297011014,Alcoholic encephalopathy,no
Alcohol Misuse,4,Mental Health Disorders,11,478046010,Cerebellar ataxia due to alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,478024019,Alcohol-induced epilepsy,no
Alcohol Misuse,4,Mental Health Disorders,11,14103017,Alcoholic polyneuropathy,no
Alcohol Misuse,4,Mental Health Disorders,11,397241000006119,[X]Men & behav dis due to use alcohol: oth men & behav dis,no
Alcohol Misuse,4,Mental Health Disorders,11,294668018,Chronic alcoholic brain syndrome,no
Alcohol Misuse,4,Mental Health Disorders,11,852411000006113,Thinking about reducing alcohol,no
Alcohol Misuse,4,Mental Health Disorders,11,401760017,Other alcoholic dementia,no
Alcohol Misuse,4,Mental Health Disorders,11,12456651000006117,[v]alcohol rehabilitation,no
Alcohol Misuse,4,Mental Health Disorders,11,7785371000006113,Withdrawn from alcohol detoxification program,no
Alcohol Misuse,4,Mental Health Disorders,11,1806211000006115,Unsuccessful attempts to reduce alcohol consumption,no
Alcohol Misuse,4,Mental Health Disorders,11,3890681000006118,Uncomplicated alcohol withdrawal,no
Alcohol Misuse,4,Mental Health Disorders,11,346929012,Alcoholic dementia NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,851931000006116,Referral to alcohol recovery project,no
Alcohol Misuse,4,Mental Health Disorders,11,831101000006114,Referral to alcohol counsellor,no
Alcohol Misuse,4,Mental Health Disorders,11,831091000006115,Referral to alcohol abuse team,no
Alcohol Misuse,4,Mental Health Disorders,11,1675391000006112,Referral by community alcohol team,no
Alcohol Misuse,4,Mental Health Disorders,11,1957791000006115,Reduced alcohol intake,no
Alcohol Misuse,4,Mental Health Disorders,11,852401000006110,Ready to start reducing alcohol,no
Alcohol Misuse,4,Mental Health Disorders,11,3122331000006110,Patient referral for alcoholism rehabilitation,no
Alcohol Misuse,4,Mental Health Disorders,11,852391000006113,Not interested in reducing alcohol,no
Alcohol Misuse,4,Mental Health Disorders,11,1974231000006117,"Mental and behav dis due to use alcohol: withdrawal state, with convulsions",no
Alcohol Misuse,4,Mental Health Disorders,11,1974191000006110,"Mental and behav dis due to use alcohol: withdrawal state, uncomplicated",no
Alcohol Misuse,4,Mental Health Disorders,11,1973871000006116,"Mental and behav dis due to use alcohol: dependence syndr, currently on a clinically supervised maintenance or replacement regime [controlled dependence]",no
Alcohol Misuse,4,Mental Health Disorders,11,1878791000006112,In-house alcohol detoxification,no
Alcohol Misuse,4,Mental Health Disorders,11,4723831000006118,Admitted to alcohol detoxification center,no
Alcohol Misuse,4,Mental Health Disorders,11,6841781000006117,Alcohol consumption counseling,no
Alcohol Misuse,4,Mental Health Disorders,11,1779661000006118,Alcohol detoxification declined,no
Alcohol Misuse,4,Mental Health Disorders,11,7798471000006110,Alcohol harm reduction program,no
Alcohol Misuse,4,Mental Health Disorders,11,852381000006110,Alcohol reduction-maintain abstinence,no
Alcohol Misuse,4,Mental Health Disorders,11,5981291000006110,Alcohol withdrawal-induced convulsion,no
Alcohol Misuse,4,Mental Health Disorders,11,2626141000006112,alcoholic polyneuropathy,no
Alcohol Misuse,4,Mental Health Disorders,11,886501000006115,Alcoholic liver damage NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,6841791000006119,Counseling about alcohol consumption,no
Alcohol Misuse,4,Mental Health Disorders,11,8197801000006118,Counselling about alcohol by other agencies,no
Alcohol Misuse,4,Mental Health Disorders,11,6841801000006118,Counselling about alcohol consumption,no
Alcohol Misuse,4,Mental Health Disorders,11,3545831000006115,Detoxication psychiatric therapy for alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,3545841000006113,Detoxication therapy for alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,940781000006116,Evidence of alcohol withdrawal,no
Alcohol Misuse,4,Mental Health Disorders,11,2885451000006111,Alcoholism counseling,no
Alcohol Misuse,4,Mental Health Disorders,11,11922951000006112,alcoholic psychoses,no
Alcohol Misuse,4,Mental Health Disorders,11,12721711000006110,alcoholic liver damage unspecified,no
Alcohol Misuse,4,Mental Health Disorders,11,12730491000006117,other alcoholic psychosis,no
Alcohol Misuse,4,Mental Health Disorders,11,1680121000006110,Brief intervention for excessive alcohol consumptn completed,no
Alcohol Misuse,4,Mental Health Disorders,11,1680131000006113,Extended intervention for excessive alcohol consumptn complt,no
Alcohol Misuse,4,Mental Health Disorders,11,356292013,Alcohol-induced pseudo-Cushing's syndrome,no
Alcohol Misuse,4,Mental Health Disorders,11,59951000006113,Wernicke's encephalopathy,no
Alcohol Misuse,4,Mental Health Disorders,11,35314011,Wernicke's encephalopathy,no
Alcohol Misuse,4,Mental Health Disorders,11,476741000006111,Alcoholic psychoses,no
Alcohol Misuse,4,Mental Health Disorders,11,2614651000006115,alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,15243013,Alcohol withdrawal delirium,no
Alcohol Misuse,4,Mental Health Disorders,11,15244019,Delirium tremens,no
Alcohol Misuse,4,Mental Health Disorders,11,476361000006114,Alcohol amnestic syndrome,no
Alcohol Misuse,4,Mental Health Disorders,11,753331000006118,Korsakov's alcoholic psychosis,no
Alcohol Misuse,4,Mental Health Disorders,11,294662017,Korsakov's alcoholic psychosis with peripheral neuritis,no
Alcohol Misuse,4,Mental Health Disorders,11,501294012,Wernicke-Korsakov syndrome,no
Alcohol Misuse,4,Mental Health Disorders,11,294664016,Alcohol amnestic syndrome NOS,no
Alcohol Misuse,4,Mental Health Disorders,11,507053019,DTs - delirium tremens,no
Alcohol Misuse,4,Mental Health Disorders,11,236441000000113,Alcohol misuse - enhanced services administration,no
Alcohol Misuse,4,Mental Health Disorders,11,226571000000116,Alcohol misuse - enhanced service completed,no
Alcohol Misuse,4,Mental Health Disorders,11,740641000000115,Referral to alcohol brief intervention service,no
Alcohol Misuse,4,Mental Health Disorders,11,299061000000117,Hazardous alcohol use,no
Alcohol Misuse,4,Mental Health Disorders,11,299081000000114,Harmful alcohol use,no
Alcohol Misuse,4,Mental Health Disorders,11,606991000000117,Alcohol misuse,no
Alcohol Misuse,4,Mental Health Disorders,11,251195015,Alcoholics anonymous,no
Alcohol Misuse,4,Mental Health Disorders,11,216585018,Under care of community alcohol team,no
Alcohol Misuse,4,Mental Health Disorders,11,2474678017,Alcohol disorder monitoring,no
Alcohol Misuse,4,Mental Health Disorders,11,405461000000114,Alcohol abuse monitoring,no
Alcohol Misuse,4,Mental Health Disorders,11,2549849017,Alcohol induced hallucinations,no
Alcohol Misuse,4,Mental Health Disorders,11,106878015,Alcohol detoxification,no
Alcohol Misuse,4,Mental Health Disorders,11,739501000000112,Advised to contact primary care alcohol worker,no
Alcohol Misuse,4,Mental Health Disorders,11,283451018,Aversion therapy - alcoholism,no
Alcohol Misuse,4,Mental Health Disorders,11,283559019,Admitted to alcohol detoxification centre,no
